"","code","date","value","uname","tcode"
"488","JPM366_EMBI366",1996-04-10,850,"",NA
"489","JPM366_EMBI366",1996-04-11,844,"",NA
"490","JPM366_EMBI366",1996-04-12,804,"",NA
"491","JPM366_EMBI366",1996-04-15,800,"",NA
"492","JPM366_EMBI366",1996-04-16,792,"",NA
"493","JPM366_EMBI366",1996-04-17,798,"",NA
"494","JPM366_EMBI366",1996-04-18,797,"",NA
"495","JPM366_EMBI366",1996-04-19,773,"",NA
"496","JPM366_EMBI366",1996-04-22,776,"",NA
"497","JPM366_EMBI366",1996-04-23,789,"",NA
"498","JPM366_EMBI366",1996-04-24,784,"",NA
"499","JPM366_EMBI366",1996-04-25,778,"",NA
"500","JPM366_EMBI366",1996-04-26,765,"",NA
"501","JPM366_EMBI366",1996-04-29,767,"",NA
"502","JPM366_EMBI366",1996-04-30,763,"",NA
"503","JPM366_EMBI366",1996-05-01,756,"",NA
"504","JPM366_EMBI366",1996-05-02,765,"",NA
"505","JPM366_EMBI366",1996-05-03,780,"",NA
"506","JPM366_EMBI366",1996-05-06,772,"",NA
"507","JPM366_EMBI366",1996-05-07,757,"",NA
"508","JPM366_EMBI366",1996-05-08,744,"",NA
"509","JPM366_EMBI366",1996-05-09,746,"",NA
"510","JPM366_EMBI366",1996-05-10,753,"",NA
"511","JPM366_EMBI366",1996-05-13,746,"",NA
"512","JPM366_EMBI366",1996-05-14,745,"",NA
"513","JPM366_EMBI366",1996-05-15,738,"",NA
"514","JPM366_EMBI366",1996-05-16,743,"",NA
"515","JPM366_EMBI366",1996-05-17,738,"",NA
"516","JPM366_EMBI366",1996-05-20,737,"",NA
"517","JPM366_EMBI366",1996-05-21,743,"",NA
"518","JPM366_EMBI366",1996-05-22,744,"",NA
"519","JPM366_EMBI366",1996-05-23,758,"",NA
"520","JPM366_EMBI366",1996-05-24,757,"",NA
"521","JPM366_EMBI366",1996-05-28,741,"",NA
"522","JPM366_EMBI366",1996-05-29,739,"",NA
"523","JPM366_EMBI366",1996-05-30,741,"",NA
"524","JPM366_EMBI366",1996-05-31,748,"",NA
"525","JPM366_EMBI366",1996-06-03,754,"",NA
"526","JPM366_EMBI366",1996-06-04,756,"",NA
"527","JPM366_EMBI366",1996-06-05,760,"",NA
"528","JPM366_EMBI366",1996-06-06,764,"",NA
"529","JPM366_EMBI366",1996-06-07,761,"",NA
"530","JPM366_EMBI366",1996-06-10,767,"",NA
"531","JPM366_EMBI366",1996-06-11,764,"",NA
"532","JPM366_EMBI366",1996-06-12,767,"",NA
"533","JPM366_EMBI366",1996-06-13,767,"",NA
"534","JPM366_EMBI366",1996-06-14,754,"",NA
"535","JPM366_EMBI366",1996-06-17,745,"",NA
"536","JPM366_EMBI366",1996-06-18,746,"",NA
"537","JPM366_EMBI366",1996-06-19,747,"",NA
"538","JPM366_EMBI366",1996-06-20,742,"",NA
"539","JPM366_EMBI366",1996-06-21,738,"",NA
"540","JPM366_EMBI366",1996-06-24,719,"",NA
"541","JPM366_EMBI366",1996-06-25,710,"",NA
"542","JPM366_EMBI366",1996-06-26,695,"",NA
"543","JPM366_EMBI366",1996-06-27,685,"",NA
"544","JPM366_EMBI366",1996-06-28,687,"",NA
"545","JPM366_EMBI366",1996-07-01,692,"",NA
"546","JPM366_EMBI366",1996-07-02,680,"",NA
"547","JPM366_EMBI366",1996-07-03,671,"",NA
"548","JPM366_EMBI366",1996-07-05,685,"",NA
"549","JPM366_EMBI366",1996-07-08,682,"",NA
"550","JPM366_EMBI366",1996-07-09,669,"",NA
"551","JPM366_EMBI366",1996-07-10,662,"",NA
"552","JPM366_EMBI366",1996-07-11,647,"",NA
"553","JPM366_EMBI366",1996-07-12,643,"",NA
"554","JPM366_EMBI366",1996-07-15,658,"",NA
"555","JPM366_EMBI366",1996-07-16,680,"",NA
"556","JPM366_EMBI366",1996-07-17,675,"",NA
"557","JPM366_EMBI366",1996-07-18,664,"",NA
"558","JPM366_EMBI366",1996-07-19,663,"",NA
"559","JPM366_EMBI366",1996-07-22,671,"",NA
"560","JPM366_EMBI366",1996-07-23,672,"",NA
"561","JPM366_EMBI366",1996-07-24,682,"",NA
"562","JPM366_EMBI366",1996-07-25,684,"",NA
"563","JPM366_EMBI366",1996-07-26,689,"",NA
"564","JPM366_EMBI366",1996-07-29,695,"",NA
"565","JPM366_EMBI366",1996-07-30,689,"",NA
"566","JPM366_EMBI366",1996-07-31,681,"",NA
"567","JPM366_EMBI366",1996-08-01,681,"",NA
"568","JPM366_EMBI366",1996-08-02,668,"",NA
"569","JPM366_EMBI366",1996-08-05,663,"",NA
"570","JPM366_EMBI366",1996-08-06,667,"",NA
"571","JPM366_EMBI366",1996-08-07,660,"",NA
"572","JPM366_EMBI366",1996-08-08,661,"",NA
"573","JPM366_EMBI366",1996-08-09,659,"",NA
"574","JPM366_EMBI366",1996-08-12,663,"",NA
"575","JPM366_EMBI366",1996-08-13,665,"",NA
"576","JPM366_EMBI366",1996-08-14,669,"",NA
"577","JPM366_EMBI366",1996-08-15,660,"",NA
"578","JPM366_EMBI366",1996-08-16,649,"",NA
"579","JPM366_EMBI366",1996-08-19,649,"",NA
"580","JPM366_EMBI366",1996-08-20,647,"",NA
"581","JPM366_EMBI366",1996-08-21,642,"",NA
"582","JPM366_EMBI366",1996-08-22,639,"",NA
"583","JPM366_EMBI366",1996-08-23,636,"",NA
"584","JPM366_EMBI366",1996-08-26,637,"",NA
"585","JPM366_EMBI366",1996-08-27,620,"",NA
"586","JPM366_EMBI366",1996-08-28,615,"",NA
"587","JPM366_EMBI366",1996-08-29,615,"",NA
"588","JPM366_EMBI366",1996-08-30,610,"",NA
"589","JPM366_EMBI366",1996-09-03,609,"",NA
"590","JPM366_EMBI366",1996-09-04,608,"",NA
"591","JPM366_EMBI366",1996-09-05,604,"",NA
"592","JPM366_EMBI366",1996-09-06,585,"",NA
"593","JPM366_EMBI366",1996-09-09,574,"",NA
"594","JPM366_EMBI366",1996-09-10,574,"",NA
"595","JPM366_EMBI366",1996-09-11,566,"",NA
"596","JPM366_EMBI366",1996-09-12,553,"",NA
"597","JPM366_EMBI366",1996-09-13,545,"",NA
"598","JPM366_EMBI366",1996-09-16,532,"",NA
"599","JPM366_EMBI366",1996-09-17,540,"",NA
"600","JPM366_EMBI366",1996-09-18,542,"",NA
"601","JPM366_EMBI366",1996-09-19,545,"",NA
"602","JPM366_EMBI366",1996-09-20,545,"",NA
"603","JPM366_EMBI366",1996-09-23,547,"",NA
"604","JPM366_EMBI366",1996-09-24,539,"",NA
"605","JPM366_EMBI366",1996-09-25,533,"",NA
"606","JPM366_EMBI366",1996-09-26,518,"",NA
"607","JPM366_EMBI366",1996-09-27,535,"",NA
"608","JPM366_EMBI366",1996-09-30,533,"",NA
"609","JPM366_EMBI366",1996-10-01,526,"",NA
"610","JPM366_EMBI366",1996-10-02,528,"",NA
"611","JPM366_EMBI366",1996-10-03,529,"",NA
"612","JPM366_EMBI366",1996-10-04,525,"",NA
"613","JPM366_EMBI366",1996-10-07,524,"",NA
"614","JPM366_EMBI366",1996-10-08,508,"",NA
"615","JPM366_EMBI366",1996-10-09,503,"",NA
"616","JPM366_EMBI366",1996-10-10,512,"",NA
"617","JPM366_EMBI366",1996-10-11,509,"",NA
"618","JPM366_EMBI366",1996-10-15,512,"",NA
"619","JPM366_EMBI366",1996-10-16,524,"",NA
"620","JPM366_EMBI366",1996-10-17,534,"",NA
"621","JPM366_EMBI366",1996-10-18,530,"",NA
"622","JPM366_EMBI366",1996-10-21,538,"",NA
"623","JPM366_EMBI366",1996-10-22,563,"",NA
"624","JPM366_EMBI366",1996-10-23,564,"",NA
"625","JPM366_EMBI366",1996-10-24,573,"",NA
"626","JPM366_EMBI366",1996-10-25,605,"",NA
"627","JPM366_EMBI366",1996-10-28,602,"",NA
"628","JPM366_EMBI366",1996-10-29,599,"",NA
"629","JPM366_EMBI366",1996-10-30,595,"",NA
"630","JPM366_EMBI366",1996-10-31,594,"",NA
"631","JPM366_EMBI366",1996-11-01,585,"",NA
"632","JPM366_EMBI366",1996-11-04,553,"",NA
"633","JPM366_EMBI366",1996-11-05,562,"",NA
"634","JPM366_EMBI366",1996-11-06,562,"",NA
"635","JPM366_EMBI366",1996-11-07,565,"",NA
"636","JPM366_EMBI366",1996-11-08,577,"",NA
"637","JPM366_EMBI366",1996-11-12,595,"",NA
"638","JPM366_EMBI366",1996-11-13,588,"",NA
"639","JPM366_EMBI366",1996-11-14,578,"",NA
"640","JPM366_EMBI366",1996-11-15,574,"",NA
"641","JPM366_EMBI366",1996-11-18,558,"",NA
"642","JPM366_EMBI366",1996-11-19,566,"",NA
"643","JPM366_EMBI366",1996-11-20,568,"",NA
"644","JPM366_EMBI366",1996-11-21,569,"",NA
"645","JPM366_EMBI366",1996-11-22,567,"",NA
"646","JPM366_EMBI366",1996-11-25,556,"",NA
"647","JPM366_EMBI366",1996-11-26,554,"",NA
"648","JPM366_EMBI366",1996-11-27,558,"",NA
"649","JPM366_EMBI366",1996-11-29,546,"",NA
"650","JPM366_EMBI366",1996-12-02,539,"",NA
"651","JPM366_EMBI366",1996-12-03,531,"",NA
"652","JPM366_EMBI366",1996-12-04,534,"",NA
"653","JPM366_EMBI366",1996-12-05,526,"",NA
"654","JPM366_EMBI366",1996-12-06,543,"",NA
"655","JPM366_EMBI366",1996-12-09,545,"",NA
"656","JPM366_EMBI366",1996-12-10,539,"",NA
"657","JPM366_EMBI366",1996-12-11,551,"",NA
"658","JPM366_EMBI366",1996-12-12,559,"",NA
"659","JPM366_EMBI366",1996-12-13,554,"",NA
"660","JPM366_EMBI366",1996-12-16,546,"",NA
"661","JPM366_EMBI366",1996-12-17,535,"",NA
"662","JPM366_EMBI366",1996-12-18,536,"",NA
"663","JPM366_EMBI366",1996-12-19,537,"",NA
"664","JPM366_EMBI366",1996-12-20,529,"",NA
"665","JPM366_EMBI366",1996-12-23,522,"",NA
"666","JPM366_EMBI366",1996-12-24,517,"",NA
"667","JPM366_EMBI366",1996-12-26,516,"",NA
"668","JPM366_EMBI366",1996-12-27,514,"",NA
"669","JPM366_EMBI366",1996-12-30,512,"",NA
"670","JPM366_EMBI366",1996-12-31,523,"",NA
"671","JPM366_EMBI366",1997-01-02,514,"",NA
"672","JPM366_EMBI366",1997-01-03,502,"",NA
"673","JPM366_EMBI366",1997-01-06,495,"",NA
"674","JPM366_EMBI366",1997-01-07,491,"",NA
"675","JPM366_EMBI366",1997-01-08,488,"",NA
"676","JPM366_EMBI366",1997-01-09,492,"",NA
"677","JPM366_EMBI366",1997-01-10,480,"",NA
"678","JPM366_EMBI366",1997-01-13,490,"",NA
"679","JPM366_EMBI366",1997-01-14,479,"",NA
"680","JPM366_EMBI366",1997-01-15,467,"",NA
"681","JPM366_EMBI366",1997-01-16,464,"",NA
"682","JPM366_EMBI366",1997-01-17,463,"",NA
"683","JPM366_EMBI366",1997-01-21,456,"",NA
"684","JPM366_EMBI366",1997-01-22,446,"",NA
"685","JPM366_EMBI366",1997-01-23,447,"",NA
"686","JPM366_EMBI366",1997-01-24,460,"",NA
"687","JPM366_EMBI366",1997-01-27,455,"",NA
"688","JPM366_EMBI366",1997-01-28,444,"",NA
"689","JPM366_EMBI366",1997-01-29,452,"",NA
"690","JPM366_EMBI366",1997-01-30,445,"",NA
"691","JPM366_EMBI366",1997-01-31,437,"",NA
"692","JPM366_EMBI366",1997-02-03,429,"",NA
"693","JPM366_EMBI366",1997-02-04,421,"",NA
"694","JPM366_EMBI366",1997-02-05,420,"",NA
"695","JPM366_EMBI366",1997-02-06,426,"",NA
"696","JPM366_EMBI366",1997-02-07,421,"",NA
"697","JPM366_EMBI366",1997-02-10,418,"",NA
"698","JPM366_EMBI366",1997-02-11,408,"",NA
"699","JPM366_EMBI366",1997-02-12,404,"",NA
"700","JPM366_EMBI366",1997-02-13,400,"",NA
"701","JPM366_EMBI366",1997-02-14,400,"",NA
"702","JPM366_EMBI366",1997-02-18,400,"",NA
"703","JPM366_EMBI366",1997-02-19,402,"",NA
"704","JPM366_EMBI366",1997-02-20,411,"",NA
"705","JPM366_EMBI366",1997-02-21,401,"",NA
"706","JPM366_EMBI366",1997-02-24,392,"",NA
"707","JPM366_EMBI366",1997-02-25,383,"",NA
"708","JPM366_EMBI366",1997-02-26,389,"",NA
"709","JPM366_EMBI366",1997-02-27,411,"",NA
"710","JPM366_EMBI366",1997-02-28,419,"",NA
"711","JPM366_EMBI366",1997-03-03,445,"",NA
"712","JPM366_EMBI366",1997-03-04,441,"",NA
"713","JPM366_EMBI366",1997-03-05,464,"",NA
"714","JPM366_EMBI366",1997-03-06,452,"",NA
"715","JPM366_EMBI366",1997-03-07,433,"",NA
"716","JPM366_EMBI366",1997-03-10,430,"",NA
"717","JPM366_EMBI366",1997-03-11,433,"",NA
"718","JPM366_EMBI366",1997-03-12,441,"",NA
"719","JPM366_EMBI366",1997-03-13,452,"",NA
"720","JPM366_EMBI366",1997-03-14,440,"",NA
"721","JPM366_EMBI366",1997-03-17,457,"",NA
"722","JPM366_EMBI366",1997-03-18,452,"",NA
"723","JPM366_EMBI366",1997-03-19,452,"",NA
"724","JPM366_EMBI366",1997-03-20,454,"",NA
"725","JPM366_EMBI366",1997-03-21,443,"",NA
"726","JPM366_EMBI366",1997-03-24,441,"",NA
"727","JPM366_EMBI366",1997-03-25,439,"",NA
"728","JPM366_EMBI366",1997-03-26,446,"",NA
"729","JPM366_EMBI366",1997-03-27,449,"",NA
"730","JPM366_EMBI366",1997-03-31,469,"",NA
"731","JPM366_EMBI366",1997-04-01,466,"",NA
"732","JPM366_EMBI366",1997-04-02,458,"",NA
"733","JPM366_EMBI366",1997-04-03,465,"",NA
"734","JPM366_EMBI366",1997-04-04,466,"",NA
"735","JPM366_EMBI366",1997-04-07,460,"",NA
"736","JPM366_EMBI366",1997-04-08,457,"",NA
"737","JPM366_EMBI366",1997-04-09,461,"",NA
"738","JPM366_EMBI366",1997-04-10,464,"",NA
"739","JPM366_EMBI366",1997-04-11,474,"",NA
"740","JPM366_EMBI366",1997-04-14,477,"",NA
"741","JPM366_EMBI366",1997-04-15,472,"",NA
"742","JPM366_EMBI366",1997-04-16,471,"",NA
"743","JPM366_EMBI366",1997-04-17,471,"",NA
"744","JPM366_EMBI366",1997-04-18,472,"",NA
"745","JPM366_EMBI366",1997-04-21,471,"",NA
"746","JPM366_EMBI366",1997-04-22,471,"",NA
"747","JPM366_EMBI366",1997-04-23,467,"",NA
"748","JPM366_EMBI366",1997-04-24,466,"",NA
"749","JPM366_EMBI366",1997-04-25,466,"",NA
"750","JPM366_EMBI366",1997-04-28,468,"",NA
"751","JPM366_EMBI366",1997-04-29,457,"",NA
"752","JPM366_EMBI366",1997-04-30,457,"",NA
"753","JPM366_EMBI366",1997-05-01,451,"",NA
"754","JPM366_EMBI366",1997-05-02,437,"",NA
"755","JPM366_EMBI366",1997-05-05,438,"",NA
"756","JPM366_EMBI366",1997-05-06,420,"",NA
"757","JPM366_EMBI366",1997-05-07,434,"",NA
"758","JPM366_EMBI366",1997-05-08,435,"",NA
"759","JPM366_EMBI366",1997-05-09,439,"",NA
"760","JPM366_EMBI366",1997-05-12,432,"",NA
"761","JPM366_EMBI366",1997-05-13,444,"",NA
"762","JPM366_EMBI366",1997-05-14,462,"",NA
"763","JPM366_EMBI366",1997-05-15,451,"",NA
"764","JPM366_EMBI366",1997-05-16,453,"",NA
"765","JPM366_EMBI366",1997-05-19,453,"",NA
"766","JPM366_EMBI366",1997-05-20,443,"",NA
"767","JPM366_EMBI366",1997-05-21,411,"",NA
"768","JPM366_EMBI366",1997-05-22,403,"",NA
"769","JPM366_EMBI366",1997-05-23,395,"",NA
"770","JPM366_EMBI366",1997-05-27,402,"",NA
"771","JPM366_EMBI366",1997-05-28,401,"",NA
"772","JPM366_EMBI366",1997-05-29,401,"",NA
"773","JPM366_EMBI366",1997-05-30,404,"",NA
"774","JPM366_EMBI366",1997-06-02,403,"",NA
"775","JPM366_EMBI366",1997-06-03,400,"",NA
"776","JPM366_EMBI366",1997-06-04,401,"",NA
"777","JPM366_EMBI366",1997-06-05,395,"",NA
"778","JPM366_EMBI366",1997-06-06,392,"",NA
"779","JPM366_EMBI366",1997-06-09,395,"",NA
"780","JPM366_EMBI366",1997-06-10,397,"",NA
"781","JPM366_EMBI366",1997-06-11,399,"",NA
"782","JPM366_EMBI366",1997-06-12,395,"",NA
"783","JPM366_EMBI366",1997-06-13,390,"",NA
"784","JPM366_EMBI366",1997-06-16,387,"",NA
"785","JPM366_EMBI366",1997-06-17,391,"",NA
"786","JPM366_EMBI366",1997-06-18,394,"",NA
"787","JPM366_EMBI366",1997-06-19,396,"",NA
"788","JPM366_EMBI366",1997-06-20,392,"",NA
"789","JPM366_EMBI366",1997-06-23,398,"",NA
"790","JPM366_EMBI366",1997-06-24,399,"",NA
"791","JPM366_EMBI366",1997-06-25,399,"",NA
"792","JPM366_EMBI366",1997-06-26,399,"",NA
"793","JPM366_EMBI366",1997-06-27,399,"",NA
"794","JPM366_EMBI366",1997-06-30,392,"",NA
"795","JPM366_EMBI366",1997-07-01,391,"",NA
"796","JPM366_EMBI366",1997-07-02,388,"",NA
"797","JPM366_EMBI366",1997-07-03,384,"",NA
"798","JPM366_EMBI366",1997-07-07,377,"",NA
"799","JPM366_EMBI366",1997-07-08,374,"",NA
"800","JPM366_EMBI366",1997-07-09,365,"",NA
"801","JPM366_EMBI366",1997-07-10,365,"",NA
"802","JPM366_EMBI366",1997-07-11,369,"",NA
"803","JPM366_EMBI366",1997-07-14,379,"",NA
"804","JPM366_EMBI366",1997-07-15,400,"",NA
"805","JPM366_EMBI366",1997-07-16,390,"",NA
"806","JPM366_EMBI366",1997-07-17,392,"",NA
"807","JPM366_EMBI366",1997-07-18,400,"",NA
"808","JPM366_EMBI366",1997-07-21,401,"",NA
"809","JPM366_EMBI366",1997-07-22,389,"",NA
"810","JPM366_EMBI366",1997-07-23,389,"",NA
"811","JPM366_EMBI366",1997-07-24,378,"",NA
"812","JPM366_EMBI366",1997-07-25,381,"",NA
"813","JPM366_EMBI366",1997-07-28,378,"",NA
"814","JPM366_EMBI366",1997-07-29,375,"",NA
"815","JPM366_EMBI366",1997-07-30,373,"",NA
"816","JPM366_EMBI366",1997-07-31,375,"",NA
"817","JPM366_EMBI366",1997-08-01,375,"",NA
"818","JPM366_EMBI366",1997-08-04,377,"",NA
"819","JPM366_EMBI366",1997-08-05,373,"",NA
"820","JPM366_EMBI366",1997-08-06,366,"",NA
"821","JPM366_EMBI366",1997-08-07,362,"",NA
"822","JPM366_EMBI366",1997-08-08,367,"",NA
"823","JPM366_EMBI366",1997-08-11,366,"",NA
"824","JPM366_EMBI366",1997-08-12,362,"",NA
"825","JPM366_EMBI366",1997-08-13,362,"",NA
"826","JPM366_EMBI366",1997-08-14,359,"",NA
"827","JPM366_EMBI366",1997-08-15,363,"",NA
"828","JPM366_EMBI366",1997-08-18,375,"",NA
"829","JPM366_EMBI366",1997-08-19,370,"",NA
"830","JPM366_EMBI366",1997-08-20,370,"",NA
"831","JPM366_EMBI366",1997-08-21,374,"",NA
"832","JPM366_EMBI366",1997-08-22,381,"",NA
"833","JPM366_EMBI366",1997-08-25,375,"",NA
"834","JPM366_EMBI366",1997-08-26,375,"",NA
"835","JPM366_EMBI366",1997-08-27,371,"",NA
"836","JPM366_EMBI366",1997-08-28,375,"",NA
"837","JPM366_EMBI366",1997-08-29,387,"",NA
"838","JPM366_EMBI366",1997-09-02,382,"",NA
"839","JPM366_EMBI366",1997-09-03,380,"",NA
"840","JPM366_EMBI366",1997-09-04,380,"",NA
"841","JPM366_EMBI366",1997-09-05,375,"",NA
"842","JPM366_EMBI366",1997-09-08,375,"",NA
"843","JPM366_EMBI366",1997-09-09,374,"",NA
"844","JPM366_EMBI366",1997-09-10,376,"",NA
"845","JPM366_EMBI366",1997-09-11,377,"",NA
"846","JPM366_EMBI366",1997-09-12,379,"",NA
"847","JPM366_EMBI366",1997-09-15,382,"",NA
"848","JPM366_EMBI366",1997-09-16,382,"",NA
"849","JPM366_EMBI366",1997-09-17,374,"",NA
"850","JPM366_EMBI366",1997-09-18,374,"",NA
"851","JPM366_EMBI366",1997-09-19,367,"",NA
"852","JPM366_EMBI366",1997-09-22,365,"",NA
"853","JPM366_EMBI366",1997-09-23,368,"",NA
"854","JPM366_EMBI366",1997-09-24,365,"",NA
"855","JPM366_EMBI366",1997-09-25,364,"",NA
"856","JPM366_EMBI366",1997-09-26,364,"",NA
"857","JPM366_EMBI366",1997-09-29,364,"",NA
"858","JPM366_EMBI366",1997-09-30,360,"",NA
"859","JPM366_EMBI366",1997-10-01,358,"",NA
"860","JPM366_EMBI366",1997-10-02,350,"",NA
"861","JPM366_EMBI366",1997-10-03,344,"",NA
"862","JPM366_EMBI366",1997-10-06,343,"",NA
"863","JPM366_EMBI366",1997-10-07,339,"",NA
"864","JPM366_EMBI366",1997-10-08,340,"",NA
"865","JPM366_EMBI366",1997-10-09,348,"",NA
"866","JPM366_EMBI366",1997-10-10,350,"",NA
"867","JPM366_EMBI366",1997-10-14,348,"",NA
"868","JPM366_EMBI366",1997-10-15,347,"",NA
"869","JPM366_EMBI366",1997-10-16,345,"",NA
"870","JPM366_EMBI366",1997-10-17,348,"",NA
"871","JPM366_EMBI366",1997-10-20,346,"",NA
"872","JPM366_EMBI366",1997-10-21,341,"",NA
"873","JPM366_EMBI366",1997-10-22,337,"",NA
"874","JPM366_EMBI366",1997-10-23,374,"",NA
"875","JPM366_EMBI366",1997-10-24,405,"",NA
"876","JPM366_EMBI366",1997-10-27,590,"",NA
"877","JPM366_EMBI366",1997-10-28,567,"",NA
"878","JPM366_EMBI366",1997-10-29,656,"",NA
"879","JPM366_EMBI366",1997-10-30,710,"",NA
"880","JPM366_EMBI366",1997-10-31,677,"",NA
"881","JPM366_EMBI366",1997-11-03,621,"",NA
"882","JPM366_EMBI366",1997-11-04,561,"",NA
"883","JPM366_EMBI366",1997-11-05,588,"",NA
"884","JPM366_EMBI366",1997-11-06,632,"",NA
"885","JPM366_EMBI366",1997-11-07,681,"",NA
"886","JPM366_EMBI366",1997-11-10,680,"",NA
"887","JPM366_EMBI366",1997-11-12,772,"",NA
"888","JPM366_EMBI366",1997-11-13,736,"",NA
"889","JPM366_EMBI366",1997-11-14,698,"",NA
"890","JPM366_EMBI366",1997-11-17,671,"",NA
"891","JPM366_EMBI366",1997-11-18,680,"",NA
"892","JPM366_EMBI366",1997-11-19,645,"",NA
"893","JPM366_EMBI366",1997-11-20,629,"",NA
"894","JPM366_EMBI366",1997-11-21,578,"",NA
"895","JPM366_EMBI366",1997-11-24,616,"",NA
"896","JPM366_EMBI366",1997-11-25,606,"",NA
"897","JPM366_EMBI366",1997-11-26,585,"",NA
"898","JPM366_EMBI366",1997-11-28,572,"",NA
"899","JPM366_EMBI366",1997-12-01,556,"",NA
"900","JPM366_EMBI366",1997-12-02,531,"",NA
"901","JPM366_EMBI366",1997-12-03,531,"",NA
"902","JPM366_EMBI366",1997-12-04,507,"",NA
"903","JPM366_EMBI366",1997-12-05,491,"",NA
"904","JPM366_EMBI366",1997-12-08,502,"",NA
"905","JPM366_EMBI366",1997-12-09,526,"",NA
"906","JPM366_EMBI366",1997-12-10,580,"",NA
"907","JPM366_EMBI366",1997-12-11,620,"",NA
"908","JPM366_EMBI366",1997-12-12,638,"",NA
"909","JPM366_EMBI366",1997-12-15,590,"",NA
"910","JPM366_EMBI366",1997-12-16,573,"",NA
"911","JPM366_EMBI366",1997-12-17,562,"",NA
"912","JPM366_EMBI366",1997-12-18,592,"",NA
"913","JPM366_EMBI366",1997-12-19,624,"",NA
"914","JPM366_EMBI366",1997-12-22,629,"",NA
"915","JPM366_EMBI366",1997-12-23,603,"",NA
"916","JPM366_EMBI366",1997-12-24,580,"",NA
"917","JPM366_EMBI366",1997-12-26,565,"",NA
"918","JPM366_EMBI366",1997-12-29,534,"",NA
"919","JPM366_EMBI366",1997-12-30,527,"",NA
"920","JPM366_EMBI366",1997-12-31,521,"",NA
"921","JPM366_EMBI366",1998-01-02,517,"",NA
"922","JPM366_EMBI366",1998-01-05,546,"",NA
"923","JPM366_EMBI366",1998-01-06,581,"",NA
"924","JPM366_EMBI366",1998-01-07,574,"",NA
"925","JPM366_EMBI366",1998-01-08,597,"",NA
"926","JPM366_EMBI366",1998-01-09,615,"",NA
"927","JPM366_EMBI366",1998-01-12,637,"",NA
"928","JPM366_EMBI366",1998-01-13,604,"",NA
"929","JPM366_EMBI366",1998-01-14,593,"",NA
"930","JPM366_EMBI366",1998-01-15,619,"",NA
"931","JPM366_EMBI366",1998-01-16,588,"",NA
"932","JPM366_EMBI366",1998-01-20,584,"",NA
"933","JPM366_EMBI366",1998-01-21,610,"",NA
"934","JPM366_EMBI366",1998-01-22,604,"",NA
"935","JPM366_EMBI366",1998-01-23,599,"",NA
"936","JPM366_EMBI366",1998-01-26,588,"",NA
"937","JPM366_EMBI366",1998-01-27,565,"",NA
"938","JPM366_EMBI366",1998-01-28,573,"",NA
"939","JPM366_EMBI366",1998-01-29,560,"",NA
"940","JPM366_EMBI366",1998-01-30,546,"",NA
"941","JPM366_EMBI366",1998-02-02,533,"",NA
"942","JPM366_EMBI366",1998-02-03,534,"",NA
"943","JPM366_EMBI366",1998-02-04,532,"",NA
"944","JPM366_EMBI366",1998-02-05,526,"",NA
"945","JPM366_EMBI366",1998-02-06,512,"",NA
"946","JPM366_EMBI366",1998-02-09,515,"",NA
"947","JPM366_EMBI366",1998-02-10,512,"",NA
"948","JPM366_EMBI366",1998-02-11,503,"",NA
"949","JPM366_EMBI366",1998-02-12,513,"",NA
"950","JPM366_EMBI366",1998-02-13,515,"",NA
"951","JPM366_EMBI366",1998-02-17,517,"",NA
"952","JPM366_EMBI366",1998-02-18,510,"",NA
"953","JPM366_EMBI366",1998-02-19,509,"",NA
"954","JPM366_EMBI366",1998-02-20,515,"",NA
"955","JPM366_EMBI366",1998-02-23,509,"",NA
"956","JPM366_EMBI366",1998-02-24,510,"",NA
"957","JPM366_EMBI366",1998-02-25,504,"",NA
"958","JPM366_EMBI366",1998-02-26,499,"",NA
"959","JPM366_EMBI366",1998-02-27,495,"",NA
"960","JPM366_EMBI366",1998-03-02,490,"",NA
"961","JPM366_EMBI366",1998-03-03,490,"",NA
"962","JPM366_EMBI366",1998-03-04,491,"",NA
"963","JPM366_EMBI366",1998-03-05,504,"",NA
"964","JPM366_EMBI366",1998-03-06,493,"",NA
"965","JPM366_EMBI366",1998-03-09,499,"",NA
"966","JPM366_EMBI366",1998-03-10,491,"",NA
"967","JPM366_EMBI366",1998-03-11,487,"",NA
"968","JPM366_EMBI366",1998-03-12,478,"",NA
"969","JPM366_EMBI366",1998-03-13,469,"",NA
"970","JPM366_EMBI366",1998-03-16,460,"",NA
"971","JPM366_EMBI366",1998-03-17,466,"",NA
"972","JPM366_EMBI366",1998-03-18,449,"",NA
"973","JPM366_EMBI366",1998-03-19,439,"",NA
"974","JPM366_EMBI366",1998-03-20,446,"",NA
"975","JPM366_EMBI366",1998-03-23,429,"",NA
"976","JPM366_EMBI366",1998-03-24,444,"",NA
"977","JPM366_EMBI366",1998-03-25,449,"",NA
"978","JPM366_EMBI366",1998-03-26,441,"",NA
"979","JPM366_EMBI366",1998-03-27,433,"",NA
"980","JPM366_EMBI366",1998-03-30,437,"",NA
"981","JPM366_EMBI366",1998-03-31,443,"",NA
"982","JPM366_EMBI366",1998-04-01,448,"",NA
"983","JPM366_EMBI366",1998-04-02,460,"",NA
"984","JPM366_EMBI366",1998-04-03,491,"",NA
"985","JPM366_EMBI366",1998-04-06,478,"",NA
"986","JPM366_EMBI366",1998-04-07,464,"",NA
